Date,Open,High,Low,Close,Volume,MiddleBand,UpperBand,LowerBand,Distance_Upper,Distance_Middle,Distance_Lower,Event_Type,Tolerance,Touch_Type,Consecutive_Touches,Future_Return_1,Future_Move_1,Future_Return_3,Future_Move_3,Future_Return_5,Future_Move_5,Future_Return_7,Future_Move_7,Future_Return_10,Future_Move_10
2023-11-07,4366.2099609375,4386.259765625,4355.41015625,4378.3798828125,3791230000,4277.148974609375,4447.631251431157,4106.666697787593,-1.5570393475487203,2.366784715801732,6.616392442349621,Middle_Break_Up,1.0%,Real,4,0.001,Up,0.008,Up,0.027,Up,0.03,Up,0.036,Up
2023-11-08,4384.3701171875,4391.2001953125,4359.759765625,4382.77978515625,3729510000,4277.440454101563,4448.622765587672,4106.258142615454,-1.4800756076858295,2.4626720625340113,6.734151457040827,Middle_Break_Up,1.0%,Real,5,-0.008,Down,0.007,Up,0.027,Up,0.03,Up,0.04,Up
2023-11-09,4391.41015625,4393.39990234375,4343.93994140625,4347.35009765625,3900780000,4277.327465820313,4448.321967569475,4106.33296407115,-2.2698867269357206,1.637065022387952,5.869400647582848,Middle_Break_Up,1.0%,Real,6,0.016,Up,0.034,Up,0.037,Up,0.046,Up,0.049,Up
2023-11-10,4364.14990234375,4418.02978515625,4353.33984375,4415.240234375,3665080000,4281.70048828125,4461.860210104687,4101.540766457812,-1.0448551396591912,3.1188483748277167,7.648332316543225,Middle_Break_Up,1.0%,Real,7,-0.001,Down,0.02,Up,0.022,Up,0.028,Up,0.031,Up
2023-11-13,4406.66015625,4421.759765625,4393.81982421875,4411.5498046875,3326240000,4283.596484375,4468.32632073393,4098.86664801607,-1.2706439049219658,2.9870535373541207,7.628527188674816,Middle_Break_Up,1.0%,Real,8,0.019,Up,0.022,Up,0.031,Up,0.033,Up,0.032,Up
2023-11-14,4458.97021484375,4508.669921875,4458.97021484375,4495.7001953125,4700350000,4289.721484375,4493.109983993679,4086.332984756321,0.057648518020896045,4.801680288283581,10.017960163385725,Upper_Touch,1.0%,Real,1,0.002,Up,0.004,Up,0.009,Up,0.014,Up,0.012,Up
2023-11-15,4505.2998046875,4521.169921875,4495.31005859375,4502.8798828125,4347170000,4299.135473632812,4522.688376739188,4075.582570526436,-0.437980516821943,4.7391949016094115,10.484324753378035,Upper_Touch,1.0%,Apparent,2,0.001,Up,0.01,Up,0.012,Up,0.011,Up,0.014,Up
2023-11-16,4497.080078125,4511.990234375,4487.830078125,4508.240234375,3964520000,4310.647485351563,4551.68983303325,4069.605137669876,-0.9545817103555763,4.583829916384872,10.778320791984065,Upper_Touch,1.0%,Apparent,3,0.001,Up,0.007,Up,0.011,Up,0.01,Up,0.019,Up
2023-11-17,4509.5498046875,4520.1201171875,4499.66015625,4514.02001953125,3777240000,4325.140478515625,4578.196385155239,4072.08457187601,-1.4017827158328202,4.36701517450939,10.852806218895402,Middle_Break_Up,1.0%,Real,1,0.007,Up,0.009,Up,0.008,Up,0.008,Up,0.012,Up
2023-11-20,4511.7001953125,4557.10986328125,4510.35986328125,4547.3798828125,3644790000,4341.657470703125,4607.151307399882,4076.163634006368,-1.2973618750349902,4.73833814614718,11.560287837193242,Middle_Break_Up,1.0%,Real,2,-0.002,Down,0.003,Up,0.002,Up,0.004,Up,0.004,Up
2023-11-21,4538.77001953125,4542.14013671875,4525.509765625,4538.18994140625,3511080000,4356.182958984375,4631.1405449875565,4081.225372981193,-2.0070780119577702,4.178129893431049,11.19674917857478,Middle_Break_Up,1.0%,Real,3,0.004,Up,0.003,Up,0.003,Up,0.012,Up,0.002,Up
2023-11-22,4553.0400390625,4568.43017578125,4545.0498046875,4556.6201171875,3042810000,4374.675463867187,4651.313576245471,4098.037351488903,-2.035843369958462,4.159043449579107,11.190302243877397,Middle_Break_Up,1.0%,Real,4,0.001,Up,-0.0,Down,0.002,Up,0.003,Up,0.006,Up
2023-11-24,4555.83984375,4560.31005859375,4552.7998046875,4559.33984375,1639500000,4395.78095703125,4660.9054428405625,4130.656471221938,-2.1790958931933173,3.720815216170633,10.378093058928433,Middle_Break_Up,1.0%,Real,5,-0.002,Down,-0.002,Down,0.008,Up,0.002,Up,0.01,Up
2023-11-27,4554.85986328125,4560.52001953125,4546.31982421875,4550.43017578125,3403990000,4417.4339599609375,4657.63458413926,4177.233335782615,-2.301692123359693,3.0107120338588733,8.934067359890875,Middle_Break_Up,1.0%,Real,6,0.001,Up,0.004,Up,0.004,Up,-0.0,Down,0.016,Up
2023-11-28,4545.5498046875,4568.14013671875,4540.509765625,4554.89013671875,3586240000,4436.837475585938,4654.570581199736,4219.10436997214,-2.1415604886002786,2.6607389110465904,7.958697801752339,Middle_Break_Up,1.0%,Real,7,-0.001,Down,0.009,Up,0.003,Up,0.007,Up,0.019,Up
2023-11-29,4571.83984375,4587.64013671875,4547.14990234375,4550.580078125,4418760000,4454.676489257812,4646.793114453107,4262.559864062518,-2.0705254991630984,2.1528743804057076,6.756977573283369,Middle_Break_Up,1.0%,Real,8,0.004,Up,0.004,Up,-0.0,Down,0.012,Up,0.034,Up
2023-11-30,4554.8701171875,4569.89013671875,4537.240234375,4567.7998046875,5399300000,4471.173486328125,4641.401806727061,4300.94516592919,-1.5857709611110389,2.161095261788362,6.204558032319344,Middle_Break_Up,1.0%,Real,9,0.006,Up,-0.0,Down,0.004,Up,0.012,Up,0.033,Up
2023-12-01,4559.43017578125,4599.39013671875,4554.7099609375,4594.6298828125,4397120000,4485.0159912109375,4647.968721028132,4322.063261393743,-1.1475730887412943,2.444002246956697,6.306400553028039,Middle_Break_Up,1.0%,Real,10,-0.005,Down,-0.01,Down,0.002,Up,0.011,Up,0.027,Up
2023-12-04,4564.3701171875,4572.3701171875,4546.72021484375,4569.77978515625,4369910000,4495.58798828125,4651.58200916782,4339.59396739468,-1.7585893111278144,1.6503246531576692,5.304316935894463,Middle_Break_Up,1.0%,Real,11,-0.001,Down,0.003,Up,0.012,Up,0.03,Up,0.037,Up
2023-12-05,4557.25,4578.56005859375,4551.68017578125,4567.18017578125,3909950000,4505.647998046875,4652.5995563604565,4358.696439733293,-1.835949549159711,1.3656676633649227,4.783167144824472,Middle_Break_Up,1.0%,Real,12,-0.004,Down,0.008,Up,0.017,Up,0.033,Up,0.044,Up
2023-12-06,4586.22998046875,4590.740234375,4546.5,4549.33984375,4245680000,4514.19599609375,4650.007808000792,4378.384184186709,-2.1648988218381593,0.7785184269061577,3.904537664390601,Middle_Break_Up,1.0%,Apparent,13,0.008,Up,0.016,Up,0.035,Up,0.037,Up,0.033,Up
2023-12-07,4568.83984375,4590.919921875,4565.22021484375,4585.58984375,3818880000,4524.336499023438,4649.232060401741,4399.440937645134,-1.3688758879943288,1.353863593916669,4.231194570928936,Middle_Break_Up,1.0%,Real,14,0.004,Up,0.013,Up,0.029,Up,0.034,Up,0.035,Up
2023-12-08,4576.2001953125,4609.22998046875,4574.06005859375,4604.3701171875,3707010000,4537.1875,4636.959976671225,4437.415023328775,-0.7028281384287672,1.4807106205661547,3.762440361809615,Upper_Touch,1.0%,Apparent,1,0.004,Up,0.022,Up,0.025,Up,0.036,Up,0.033,Up
2023-12-11,4593.39013671875,4623.7099609375,4593.39013671875,4622.43994140625,3823210000,4547.5474853515625,4637.0159074323965,4458.0790632707285,-0.31433935783536004,1.6468757345784526,3.686809403845251,Upper_Touch,1.0%,Apparent,2,0.005,Up,0.021,Up,0.026,Up,0.016,Up,0.033,Up
2023-12-12,4618.2998046875,4643.93017578125,4608.08984375,4643.7001953125,3808380000,4559.155004882812,4634.092681710645,4484.21732805498,0.20732243098575157,1.8544048258754255,3.5565374198019923,Upper_Touch,1.0%,Real,3,0.014,Up,0.016,Up,0.027,Up,0.022,Up,0.03,Up
2023-12-13,4646.2001953125,4709.68994140625,4643.22998046875,4707.08984375,5063650000,4569.724487304688,4663.214809329383,4476.234165279992,0.9408752591203708,3.005987709476383,5.157363755914397,Upper_Touch,1.0%,Real,4,0.003,Up,0.007,Up,-0.002,Down,0.01,Up,0.016,Up
2023-12-14,4721.0400390625,4738.56982421875,4694.33984375,4719.5498046875,6314040000,4580.5579833984375,4689.49313235256,4471.622834444315,0.6409364826143122,3.0343862427419985,5.544451744307152,Upper_Touch,1.0%,Real,5,-0.0,Down,0.01,Up,0.006,Up,0.012,Up,0.011,Up
2023-12-15,4714.22998046875,4725.52978515625,4704.68994140625,4719.18994140625,8218980000,4591.10546875,4710.351690829124,4471.859246670876,0.1876346217275826,2.7898394739148302,5.530824676995413,Upper_Touch,1.0%,Real,6,0.005,Up,-0.004,Down,0.008,Up,0.013,Up,0.005,Up
2023-12-18,4725.580078125,4749.52001953125,4725.580078125,4740.56005859375,4060340000,4602.432470703125,4732.760361716503,4472.104579689746,0.16480227776455497,3.0011866283726976,6.002889112280736,Upper_Touch,1.0%,Real,7,0.006,Up,0.001,Up,0.007,Up,0.009,Up,-0.008,Down
2023-12-19,4743.72021484375,4768.68994140625,4743.72021484375,4768.3701171875,4026970000,4613.481982421875,4759.762177105061,4467.201787738689,0.18084811303901413,3.35729358770175,6.741766854486856,Upper_Touch,1.0%,Real,8,-0.015,Down,-0.003,Down,0.003,Up,0.0,Down,-0.017,Down
2023-12-20,4764.72998046875,4778.009765625,4697.81982421875,4698.35009765625,4201320000,4621.489990234375,4767.94176970011,4475.03821076864,-1.4595747055073003,1.6631023238022224,4.990167153215292,Middle_Break_Up,1.0%,Real,1,0.01,Up,0.016,Up,0.018,Up,0.009,Up,-0.0,Down
2023-12-21,4724.2900390625,4748.7099609375,4708.35009765625,4746.75,3431180000,4630.996484375,4783.911571625243,4478.081397124758,-0.7768030631180282,2.499537972346825,5.999636430185169,Upper_Touch,1.0%,Apparent,1,0.002,Up,0.007,Up,0.005,Up,-0.009,Down,0.004,Up
2023-12-22,4753.919921875,4772.93994140625,4736.77001953125,4754.6298828125,3046770000,4640.760986328125,4798.975241463064,4482.546731193186,-0.9240589171500767,2.453668629344142,6.069834135268222,Upper_Touch,1.0%,Apparent,2,0.004,Up,0.006,Up,-0.002,Down,-0.014,Down,0.0,Down
2023-12-26,4758.85986328125,4784.72021484375,4758.4501953125,4774.75,2513910000,4651.976977539062,4814.725976868352,4489.227978209773,-0.8302856083692065,2.6391579978516084,6.360158654809245,Upper_Touch,1.0%,Apparent,3,0.001,Up,-0.001,Down,-0.015,Down,-0.016,Down,0.002,Up
2023-12-27,4773.4501953125,4785.39013671875,4768.89990234375,4781.580078125,2748450000,4663.311474609375,4828.9845722792425,4497.638376939508,-0.981665885336799,2.5361506337196067,6.313128744216757,Upper_Touch,1.0%,Apparent,4,0.0,Down,-0.008,Down,-0.019,Down,-0.004,Down,-0.0,Down
2023-12-28,4786.43994140625,4793.2998046875,4780.97998046875,4783.35009765625,2698860000,4674.949975585938,4840.013409227429,4509.886541944446,-1.170726334417821,2.318744000179932,6.063646017886278,Middle_Break_Up,1.0%,Real,1,-0.003,Down,-0.016,Down,-0.018,Down,-0.006,Down,0.0,Down
2023-12-29,4782.8798828125,4788.43017578125,4751.990234375,4769.830078125,3126060000,4685.051489257812,4847.353644999968,4522.749333515656,-1.5992966998587703,1.8095551150627411,5.463065193075414,Middle_Break_Up,1.0%,Real,2,-0.006,Down,-0.017,Down,-0.001,Down,0.003,Up,-0.001,Down
2024-01-02,4745.2001953125,4754.330078125,4722.669921875,4742.830078125,3743050000,4692.461499023438,4851.064199074494,4533.858798972381,-2.2311417970956495,1.0733935507418584,4.609126318622522,Middle_Break_Up,1.0%,Real,3,-0.008,Down,-0.01,Down,0.003,Up,0.008,Up,-0.001,Down
2024-01-03,4725.06982421875,4729.2900390625,4699.7099609375,4704.81005859375,3950760000,4699.2130126953125,4847.512781802547,4550.913243588078,-2.943833871764082,0.11910602654777763,3.3816688380623736,Middle_Break_Up,1.0%,Apparent,4,-0.003,Down,0.012,Up,0.017,Up,0.017,Up,0.016,Up
2024-01-04,4697.419921875,4726.77978515625,4687.52978515625,4688.68017578125,3715480000,4705.288012695312,4840.864017737668,4569.712007652956,-3.1437330484556756,-0.35296111246012574,2.6034062524959145,Middle_Break_Down,1.0%,Apparent,1,0.002,Up,0.014,Up,0.02,Up,0.016,Up,0.032,Up
2024-01-05,4690.56982421875,4721.490234375,4682.10986328125,4697.240234375,3844370000,4712.683032226562,4828.056750878057,4597.309313575068,-2.709506603858081,-0.32768590091802097,2.173682777986099,Middle_Break_Down,1.0%,Apparent,2,0.014,Up,0.018,Up,0.018,Up,0.009,Up,0.033,Up
2024-01-08,4703.7001953125,4764.5400390625,4699.81982421875,4763.5400390625,3742320000,4721.580541992187,4822.976713284804,4620.1843706995705,-1.2323649429736303,0.8886748133837573,3.102812720463428,Middle_Break_Up,1.0%,Apparent,1,-0.001,Down,0.004,Up,0.001,Up,0.004,Up,0.021,Up
2024-01-09,4741.93017578125,4765.47021484375,4730.35009765625,4756.5,3529960000,4729.187036132813,4816.054553153039,4642.319519112587,-1.2365838570920844,0.5775403607111658,2.459556702577842,Middle_Break_Up,1.0%,Apparent,2,0.006,Up,0.006,Up,-0.004,Down,0.018,Up,0.024,Up
2024-01-10,4759.93994140625,4790.7998046875,4756.2001953125,4783.4501953125,3498680000,4737.237548828125,4812.04819069792,4662.42690695833,-0.5942998542845547,0.9755188758859445,2.5957144373363135,Upper_Touch,1.0%,Apparent,1,-0.001,Down,-0.004,Down,-0.001,Down,0.014,Up,0.023,Up
2024-01-11,4792.1298828125,4798.5,4739.580078125,4780.240234375,3759890000,4744.06455078125,4807.548400748155,4680.580700814345,-0.5680268631077088,0.7625461923319102,2.1292130171650747,Upper_Touch,1.0%,Apparent,2,0.001,Up,-0.009,Down,0.012,Up,0.018,Up,0.023,Up
2024-01-12,4791.18017578125,4802.39990234375,4768.97998046875,4783.830078125,3486340000,4747.9015625,4811.258821056968,4684.544303943033,-0.5700949367330576,0.7567241054189362,2.119432921114593,Upper_Touch,1.0%,Apparent,3,-0.004,Down,-0.001,Down,0.014,Up,0.018,Up,0.03,Up
2024-01-16,4772.35009765625,4782.33984375,4747.1201171875,4765.97998046875,4260550000,4750.223071289062,4812.650517213659,4687.795625364465,-0.9697470568033245,0.33170882594807805,1.6678277244265776,Upper_Touch,1.0%,Apparent,4,-0.006,Down,0.015,Up,0.021,Up,0.027,Up,0.033,Up
2024-01-17,4739.1298828125,4744.22998046875,4714.81982421875,4739.2099609375,3928600000,4751.224072265625,4812.2554140719685,4690.192730459282,-1.5179047421479217,-0.2528634967619248,1.045100559725148,Middle_Break_Down,1.0%,Apparent,1,0.009,Up,0.023,Up,0.027,Up,0.032,Up,0.022,Up
2024-01-18,4760.10009765625,4785.7900390625,4740.56982421875,4780.93994140625,4019000000,4753.24306640625,4815.391128898798,4691.095003913702,-0.7154390281153915,0.5826942702709333,1.9152231497676233,Upper_Touch,1.0%,Apparent,1,0.012,Up,0.017,Up,0.024,Up,0.031,Up,0.026,Up
2024-01-19,4796.27978515625,4842.06982421875,4785.8701171875,4839.81005859375,4287200000,4756.8150634765625,4829.370892418905,4684.25923453422,0.21615995970059593,1.7447597606733491,3.3207133993086355,Upper_Touch,1.0%,Real,2,0.002,Up,0.006,Up,0.011,Up,0.018,Up,0.025,Up
2024-01-22,4853.419921875,4868.41015625,4844.0498046875,4850.43017578125,4297610000,4764.4190673828125,4842.535597109722,4686.302537655903,0.16302572305796767,1.8052800809918064,3.502284302102364,Upper_Touch,1.0%,Real,3,0.003,Up,0.009,Up,0.016,Up,-0.001,Down,0.019,Up
2024-01-23,4856.7998046875,4866.47998046875,4844.3701171875,4864.60009765625,3912800000,4770.311572265625,4859.239151442693,4681.383993088557,0.11032480696007067,1.9765695376967491,3.9137166452952235,Upper_Touch,1.0%,Real,4,0.001,Up,0.005,Up,0.012,Up,0.009,Up,0.018,Up
2024-01-24,4888.56005859375,4903.68017578125,4865.93994140625,4868.5498046875,4330030000,4776.007568359375,4874.289325757908,4677.725810960842,-0.11775093119889024,1.9376484438845758,4.079418106968123,Upper_Touch,1.0%,Apparent,5,0.005,Up,0.012,Up,-0.005,Down,0.018,Up,0.026,Up
2024-01-25,4886.66015625,4898.14990234375,4869.33984375,4894.16015625,4020430000,4781.978076171875,4892.921334158134,4671.034818185615,0.025318659493198965,2.3459346381598323,4.77678601743016,Upper_Touch,1.0%,Real,6,-0.001,Down,0.006,Up,0.002,Up,0.01,Up,0.021,Up
2024-01-26,4888.91015625,4906.68994140625,4881.47021484375,4890.97021484375,3353400000,4787.447583007813,4908.13134351621,4666.763822499415,-0.34964689148203987,2.16237629845541,4.804322671385045,Upper_Touch,1.0%,Apparent,7,0.008,Up,-0.009,Down,0.014,Up,0.013,Up,0.028,Up
2024-01-29,4892.9501953125,4929.31005859375,4887.39990234375,4927.93017578125,3525160000,4794.676586914063,4929.951307234491,4659.401866593635,-0.04099698612184705,2.7791986894563756,5.763149796390697,Upper_Touch,1.0%,Apparent,8,-0.001,Down,-0.004,Down,0.003,Up,0.014,Up,0.019,Up
2024-01-30,4925.89013671875,4931.08984375,4916.27001953125,4924.97021484375,3836130000,4802.43359375,4948.48283693043,4656.38435056957,-0.4751480981444525,2.55155263892086,5.7681205856927615,Upper_Touch,1.0%,Apparent,9,-0.016,Down,0.007,Up,0.006,Up,0.015,Up,0.006,Up
2024-01-31,4899.18994140625,4906.75,4845.14990234375,4845.64990234375,4696120000,4807.5745849609375,4952.100279291651,4663.048890630224,-2.1496005925616535,0.791985994391429,3.915914587137142,Middle_Break_Up,1.0%,Apparent,1,0.012,Up,0.02,Up,0.031,Up,0.037,Up,0.032,Up
2024-02-01,4861.10986328125,4906.97021484375,4853.52001953125,4906.18994140625,4386090000,4817.643579101563,4960.174368333992,4675.112789869134,-1.0883574430846874,1.8379600078509761,4.942707522219683,Middle_Break_Up,1.0%,Real,2,0.011,Up,0.01,Up,0.019,Up,0.024,Up,0.025,Up
2024-02-02,4916.06005859375,4975.2900390625,4907.990234375,4958.60986328125,3974350000,4831.140063476562,4973.387707721379,4688.892419231745,-0.297138395568599,2.6385035028969632,5.752263433113627,Upper_Touch,1.0%,Apparent,1,-0.003,Down,0.007,Up,0.014,Up,-0.001,Down,0.009,Up
2024-02-05,4957.18994140625,4957.18994140625,4918.08984375,4942.81005859375,4023640000,4843.4185546875,4979.578576803936,4707.258532571063,-0.738386143386961,2.0520940485322803,5.004006565452661,Upper_Touch,1.0%,Apparent,2,0.002,Up,0.011,Up,0.016,Up,0.012,Up,0.007,Up
2024-02-06,4950.16015625,4957.77001953125,4934.8798828125,4954.22998046875,4440880000,4852.953051757812,4992.0776148308205,4713.828488684804,-0.758153964786726,2.0869134242758367,5.099920210525517,Upper_Touch,1.0%,Apparent,3,0.008,Up,0.015,Up,-0.0,Down,0.015,Up,0.006,Up
2024-02-07,4973.0498046875,4999.89013671875,4969.0498046875,4995.06005859375,4895590000,4864.8810546875,5009.673240506925,4720.088868868075,-0.2916993027612404,2.675892841836643,5.825551114922453,Upper_Touch,1.0%,Apparent,4,0.001,Up,0.005,Up,0.001,Up,0.002,Up,0.018,Up
2024-02-08,4995.16015625,5000.39990234375,4987.08984375,4997.91015625,4341860000,4875.604052734375,5026.328960187402,4724.879145281348,-0.5653988062162678,2.5085323211804393,5.778581897514198,Upper_Touch,1.0%,Apparent,5,0.006,Up,-0.009,Down,0.006,Up,-0.004,Down,0.018,Up
2024-02-09,5004.169921875,5030.06005859375,5000.33984375,5026.60986328125,3912990000,4887.922534179687,5045.569980018896,4730.275088340479,-0.3757775001185272,2.8373471169349824,6.264641472357463,Upper_Touch,1.0%,Apparent,6,-0.001,Down,-0.005,Down,-0.004,Down,-0.009,Down,0.009,Up
2024-02-12,5026.830078125,5048.39013671875,5016.830078125,5021.83984375,3805740000,4899.823022460938,5060.15378049967,4739.492264422206,-0.7571694144419129,2.490229151741467,5.957338119259807,Upper_Touch,1.0%,Apparent,7,-0.014,Down,0.002,Up,-0.009,Down,0.013,Up,0.011,Up
2024-02-13,4967.93994140625,4971.2998046875,4920.31005859375,4953.169921875,4302190000,4909.18251953125,5058.654716240568,4759.710322821933,-2.0852341241420147,0.8960229563424287,4.064524643978099,Middle_Break_Up,1.0%,Apparent,1,0.01,Up,0.011,Up,0.006,Up,0.027,Up,0.024,Up
2024-02-14,4976.43994140625,5002.52001953125,4956.4501953125,5000.6201171875,3845600000,4922.25302734375,5054.739319499928,4789.766735187572,-1.0706625780611323,1.5920979561272264,4.402163897688666,Middle_Break_Up,1.0%,Real,2,0.006,Up,-0.005,Down,0.017,Up,0.014,Up,0.019,Up
2024-02-15,5003.14013671875,5032.72021484375,4999.43994140625,5029.72998046875,4137970000,4934.692529296875,5058.183558173678,4811.201500420073,-0.5625256058362831,1.9259042099917043,4.542077068058716,Upper_Touch,1.0%,Apparent,1,-0.005,Down,-0.01,Down,0.012,Up,0.01,Up,0.021,Up
2024-02-16,5031.1298828125,5038.7001953125,4999.52001953125,5005.56982421875,3833270000,4942.980517578125,5062.058024907722,4823.903010248528,-1.1159137333278941,1.2662260435388404,3.7659715293666927,Middle_Break_Up,1.0%,Real,1,-0.006,Down,0.016,Up,0.013,Up,0.013,Up,0.025,Up
2024-02-20,4989.31982421875,4993.7099609375,4955.02001953125,4975.509765625,4034880000,4949.2344970703125,5061.134099197479,4837.334894943146,-1.6918013214875385,0.5308956075983282,2.856425566613129,Middle_Break_Up,1.0%,Apparent,2,0.001,Up,0.023,Up,0.021,Up,0.024,Up,0.021,Up
2024-02-21,4963.02978515625,4983.2099609375,4946.0,4981.7998046875,3788390000,4955.094482421875,5060.752737102429,4849.436227741321,-1.5601025483045827,0.538946782152424,2.7294631938655005,Middle_Break_Up,1.0%,Apparent,3,0.021,Up,0.018,Up,0.018,Up,0.031,Up,0.025,Up
2024-02-22,5038.830078125,5094.39013671875,5038.830078125,5087.02978515625,4051710000,4966.018481445312,5078.578333684838,4853.458629205787,0.16641372675805224,2.43678722024648,4.812468258098343,Upper_Touch,1.0%,Real,1,0.0,Down,-0.002,Down,0.002,Up,0.009,Up,0.014,Up
2024-02-23,5100.919921875,5111.06005859375,5081.4599609375,5088.7998046875,3672790000,4975.750463867187,5095.220967742454,4856.27995999192,-0.1260232499357022,2.2720058339189735,4.788023890944849,Upper_Touch,1.0%,Apparent,2,-0.004,Down,-0.004,Down,0.009,Up,-0.002,Down,0.007,Up
